Type,GENOTYPE,Long,Lat,Elevation,Race,CIMMYT_Availability
SeeD,CIMMYTMA-015393,-50.81666667,-1.95,5,,Add to Cart
SeeD,CIMMYTMA-015394,-43.5,-13.16666667,438,DENTAD,Add to Cart
SeeD,CIMMYTMA-015395,-39.5,-17.08333333,109,DENTAD,Add to Cart
SeeD,CIMMYTMA-015396,-39.5,-17.08333333,9,DENTAD,Add to Cart
SeeD,CIMMYTMA-015397,-52.58333333,-27.11666667,745,DENTAD,Add to Cart
SeeD,CIMMYTMA-015398,-38.18333333,-10.7,257,DENTAD,Add to Cart
SeeD,CIMMYTMA-015399,-39.110395,-16.388263,57,,Add to Cart
SeeD,CIMMYTMA-015400,-36.347372,-7.035337,541,DENTAD,Add to Cart
SeeD,CIMMYTMA-015401,-37.01666667,-9.966666667,33,,Add to Cart
SeeD,CIMMYTMA-015402,-42.91666667,-13.58333333,650,DENTAD,Add to Cart
SeeD,CIMMYTMA-015403,-44.303972,-21.736391,975,DENTAD,Add to Cart
SeeD,CIMMYTMA-015404,-53.56666667,-26.75,588,DENTAD,Add to Cart
SeeD,CIMMYTMA-015405,-43.38333333,-18.61666667,826,,Add to Cart
SeeD,CIMMYTMA-015407,-37.01666667,-9.966666667,33,DENTAD,Add to Cart
SeeD,CIMMYTMA-015409,-44.172619,-13.408628,461,,Add to Cart
SeeD,CIMMYTMA-015410,-38.18333333,-10.7,257,DENTAD,Add to Cart
SeeD,CIMMYTMA-015411,-38.3,-7.983333333,420,DENTAD,Add to Cart
SeeD,CIMMYTMA-015412,-44.172619,-13.408628,461,DENTAD,Add to Cart
SeeD,CIMMYTMA-015414,-37.01666667,-9.966666667,33,,Add to Cart
SeeD,CIMMYTMA-015416,-38.35,-11.36666667,153,PIPOCA,Add to Cart
SeeD,CIMMYTMA-015417,-44.41666667,-15.41666667,610,DENTAD,Add to Cart
SeeD,CIMMYTMA-015418,-40.3,-7.733333333,522,DENTAD,Add to Cart
SeeD,CIMMYTMA-015423,-53.5,-1.75,22,DENTAD,Add to Cart
SeeD,CIMMYTMA-015425,-53.076765,-26.035028,555,DENTAD,Add to Cart
SeeD,CIMMYTMA-015426,-39.529574,-16.379633,181,DENTAD,Add to Cart
SeeD,CIMMYTMA-015427,-43.67,-20.53,1077,,Add to Cart
SeeD,CIMMYTMA-015428,-40.327167,-17.135631,219,,Add to Cart
SeeD,CIMMYTMA-015429,-38.18333333,-10.7,257,DENTAD,Add to Cart
SeeD,CIMMYTMA-015430,-37.206728,-10.232943,216,DENTAD,Add to Cart
SeeD,CIMMYTMA-015431,-44.8,-21.83333333,1084,DENTAD,Add to Cart
SeeD,CIMMYTMA-015432,-54.16666667,-24.08333333,281,DENTAD,Add to Cart
SeeD,CIMMYTMA-015433,-40.206981,-17.371875,189,DENTAD,Add to Cart
SeeD,CIMMYTMA-015434,-44.46666667,-13.75,675,DENTAD,Add to Cart
SeeD,CIMMYTMA-015435,-54.25,-23.16666667,284,DENTAD,Add to Cart
SeeD,CIMMYTMA-015436,-36.65,-9.75,267,DENTAD,Add to Cart
SeeD,CIMMYTMA-015438,-50.81666667,-1.95,5,DENTAD,Add to Cart
SeeD,CIMMYTMA-015439,-38.18333333,-10.7,257,,Add to Cart
SeeD,CIMMYTMA-015440,-55.21666667,-23.08333333,471,DENTAD,Add to Cart
SeeD,CIMMYTMA-015441,-37.1,-6.45,152,PIPOCA,Add to Cart
SeeD,CIMMYTMA-015442,-38.35,-10.06666667,283,DENTAD,Add to Cart
SeeD,CIMMYTMA-015443,-52.21653,-3.189004,118,,Add to Cart
SeeD,CIMMYTMA-015444,-39.41666667,-17.83333333,7,,Add to Cart
SeeD,CIMMYTMA-015445,-44.172619,-13.408628,461,DENTAD,Add to Cart
SeeD,CIMMYTMA-015446,-44.71666667,-13.38333333,714,DENTAD,Add to Cart
SeeD,CIMMYTMA-015447,-53.5,-1.75,22,,Add to Cart
SeeD,CIMMYTMA-015448,-53.33333333,-23.75,368,DENTAD,Add to Cart
SeeD,CIMMYTMA-015449,-39.110395,-16.388263,57,DENTAD,Add to Cart
SeeD,CIMMYTMA-015450,-42.076648,-14.398202,537,DENTAD,Add to Cart
SeeD,CIMMYTMA-015451,-37.4,-6.666666667,186,,Add to Cart
SeeD,CIMMYTMA-015453,-35.96666667,-8.283333333,537,DENTAD,Add to Cart
SeeD,CIMMYTMA-015455,-53.076765,-26.035028,555,DENTAD,Add to Cart
SeeD,CIMMYTMA-015456,-37.8,-9.65,144,DENTAD,Add to Cart
SeeD,CIMMYTMA-015457,-37.084802,-9.983743,67,DENTAD,Add to Cart
SeeD,CIMMYTMA-015458,-36.819909,-9.867711,215,,Add to Cart
SeeD,CIMMYTMA-015459,-37.309525,-10.284445,222,DENTAD,Add to Cart
SeeD,CIMMYTMA-015460,-37.68333333,-9.816666667,186,,Add to Cart
SeeD,CIMMYTMA-015461,-37.309525,-10.284445,222,DENTAD,Add to Cart
SeeD,CIMMYTMA-015462,-38.35,-11.36666667,153,,Add to Cart
SeeD,CIMMYTMA-015464,-36.347372,-7.035337,541,DENTAD,Add to Cart
SeeD,CIMMYTMA-015465,-37.01666667,-9.966666667,33,DENTAD,Add to Cart
SeeD,CIMMYTMA-015466,-37.01666667,-9.966666667,33,DENTAD,Add to Cart
SeeD,CIMMYTMA-015467,-38.48333333,-11.23333333,153,,Add to Cart
SeeD,CIMMYTMA-015468,-38.18333333,-10.7,257,,Add to Cart
SeeD,CIMMYTMA-015470,-36.5,-8.883333333,864,,Add to Cart
SeeD,CIMMYTMA-015471,-42.91666667,-13.58333333,650,DENTAD,Add to Cart
SeeD,CIMMYTMA-015472,-37.26666667,-7.016666667,244,,Add to Cart
SeeD,CIMMYTMA-015473,-40.11666667,-17.65,179,,Add to Cart
SeeD,CIMMYTMA-015474,-44.8,-21.83333333,1084,DENTAD,Add to Cart
SeeD,CIMMYTMA-015475,-37.01666667,-9.966666667,33,DENTAD,Add to Cart
SeeD,CIMMYTMA-015476,-38.48333333,-11.23333333,153,,Add to Cart
SeeD,CIMMYTMA-015477,-44.172619,-13.408628,461,DENTAD,Add to Cart
SeeD,CIMMYTMA-015478,-44.71666667,-13.38333333,714,DENTAD,Add to Cart
SeeD,CIMMYTMA-015479,-52.21653,-3.189004,118,,Add to Cart
SeeD,CIMMYTMA-015480,-38.35,-10.06666667,283,PIPOCA,Add to Cart
SeeD,CIMMYTMA-015481,-38.48333333,-11.23333333,153,PIPOCA,Add to Cart
SeeD,CIMMYTMA-015483,-53.076765,-26.035028,555,DENTAD,Add to Cart
SeeD,CIMMYTMA-015484,-44.172619,-13.408628,461,DENTAD,Add to Cart
SeeD,CIMMYTMA-015485,-42.06666667,-16.86666667,319,PIPOCA,Add to Cart
SeeD,CIMMYTMA-015486,-36.3,-8.316666667,580,DENTAD,Add to Cart
SeeD,CIMMYTMA-015487,-53.076765,-26.035028,555,DENTAD,Add to Cart
SeeD,CIMMYTMA-015488,-37.4,-6.666666667,186,DENTAD,Add to Cart
SeeD,CIMMYTMA-015489,-36.1,-8.35,618,DENTAD,Add to Cart
SeeD,CIMMYTMA-015490,-37.309525,-10.284445,222,DENTAD,Add to Cart
SeeD,CIMMYTMA-015491,-41.08333333,-14.58333333,504,,Add to Cart
SeeD,CIMMYTMA-015492,-38.18333333,-10.7,257,,Add to Cart
SeeD,CIMMYTMA-015493,-54.16666667,-24.08333333,281,DENTAD,Add to Cart
SeeD,CIMMYTMA-015494,-38.3,-7.983333333,420,DENTAD,Add to Cart
SeeD,CIMMYTMA-015495,-38.18333333,-10.7,257,DENTAD,Add to Cart
SeeD,CIMMYTMA-015496,-44.071822,-20.688323,932,DENTAD,Add to Cart
SeeD,CIMMYTMA-015498,-40.206981,-17.371875,189,,Add to Cart
SeeD,CIMMYTMA-015499,-44.172619,-13.408628,461,DENTAD,Add to Cart
SeeD,CIMMYTMA-015501,-38.18333333,-10.7,257,DENTAD,Add to Cart
SeeD,CIMMYTMA-015502,-49.73333333,-3.7,213,DENTAD,Add to Cart
SeeD,CIMMYTMA-015503,-38.18333333,-10.7,257,DENTAD,Add to Cart
SeeD,CIMMYTMA-015506,-44.41666667,-15.41666667,610,DENTAD,Add to Cart
SeeD,CIMMYTMA-015507,-38.18333333,-10.68333333,264,,Add to Cart
SeeD,CIMMYTMA-015508,-44.6,-21.96666667,1012,,Add to Cart
SeeD,CIMMYTMA-015509,-56.536975,-22.141975,176,,Add to Cart
SeeD,CIMMYTMA-015510,-49.73333333,-3.7,213,DENTAD,Add to Cart
SeeD,CIMMYTMA-015512,-37.26666667,-9.933333333,30,DENTAD,Add to Cart
SeeD,CIMMYTMA-015513,-55.21666667,-23.08333333,471,DENTAD,Add to Cart
SeeD,CIMMYTMA-015515,-37.1,-6.45,152,DENTAD,Add to Cart
SeeD,CIMMYTMA-015516,-44.71666667,-13.38333333,714,DENTAD,Add to Cart
SeeD,CIMMYTMA-015517,-56.536975,-22.141975,176,DENTAD,Add to Cart
SeeD,CIMMYTMA-015518,-44.71666667,-13.38333333,714,,Add to Cart
SeeD,CIMMYTMA-015519,-40.11666667,-17.65,179,DENTAD,Add to Cart
SeeD,CIMMYTMA-015520,-42.91666667,-13.58333333,650,DENTAD,Add to Cart
SeeD,CIMMYTMA-015521,-38.18333333,-10.7,257,DENTAD,Add to Cart
SeeD,CIMMYTMA-015522,-37.26666667,-9.933333333,30,DENTAD,Add to Cart
SeeD,CIMMYTMA-015523,-40.11666667,-17.65,179,,Add to Cart
SeeD,CIMMYTMA-015526,-37.68333333,-9.816666667,186,DENTAD,Add to Cart
SeeD,CIMMYTMA-015527,-39.01666667,-10.51666667,490,DENTAD,Add to Cart
SeeD,CIMMYTMA-015528,-53.076765,-26.035028,555,DENTAD,Add to Cart
SeeD,CIMMYTMA-015529,-35.96666667,-8.283333333,537,DENTAD,Add to Cart
SeeD,CIMMYTMA-015530,-52.21653,-3.189004,118,,Add to Cart
SeeD,CIMMYTMA-015531,-40.327167,-17.135631,219,PIPOCA,Add to Cart
SeeD,CIMMYTMA-015532,-38.48333333,-11.23333333,153,,Add to Cart
SeeD,CIMMYTMA-015533,-38.25,-11.31666667,108,DENTAD,Add to Cart
SeeD,CIMMYTMA-015534,-39.5,-17.08333333,109,DENTAD,Add to Cart
SeeD,CIMMYTMA-015535,-53.33333333,-23.75,368,DENTAD,Add to Cart
SeeD,CIMMYTMA-015536,-42.917872,-13.594885,659,DENTAD,Add to Cart
SeeD,CIMMYTMA-015537,-38.18333333,-10.7,257,DENTAD,Add to Cart
SeeD,CIMMYTMA-015538,-52.58333333,-27.11666667,745,DENTAD,Add to Cart
SeeD,CIMMYTMA-015539,-40.26666667,-15.28333333,300,DENTAD,Add to Cart
SeeD,CIMMYTMA-015540,-44.172619,-13.408628,461,,Add to Cart
SeeD,CIMMYTMA-015542,-67.18333333,-10.33333333,131,PIPOCA,Add to Cart
SeeD,CIMMYTMA-015543,-36.819909,-9.867711,215,CATETO,Add to Cart
SeeD,CIMMYTMA-015544,-60.45,-33.75,71,CRISCO,Add to Cart
SeeD,CIMMYTMA-015545,-60.58333333,-33.9,61,CRISCO,Add to Cart
SeeD,CIMMYTMA-015546,-60.4,-34.1,78,CRISCO,Add to Cart
SeeD,CIMMYTMA-015547,-60.4,-34.1,78,CRISCO,Add to Cart
SeeD,CIMMYTMA-015548,-60.95,-34.58333333,83,CRISAM,Add to Cart
SeeD,CIMMYTMA-015549,-60.25,-34.28333333,47,CRISCO,Add to Cart
SeeD,CIMMYTMA-015550,-60.36666667,-33.6,55,CRISCO,Add to Cart
SeeD,CIMMYTMA-015551,-61.13333333,-34.13333333,94,CRISCO,Add to Cart
SeeD,CIMMYTMA-015552,-59.98333333,-33.56666667,32,CRISCO,Add to Cart
SeeD,CIMMYTMA-015553,-60.25,-34.28333333,47,CRISCO,Add to Cart
SeeD,CIMMYTMA-015554,-60.4,-34.41666667,66,CRISCO,Add to Cart
SeeD,CIMMYTMA-015555,-60.18333333,-33.73333333,54,CRISCO,Add to Cart
SeeD,CIMMYTMA-015556,-60.58333333,-33.9,61,CRISCO,Add to Cart
SeeD,CIMMYTMA-015557,-60.73333333,-34.2,67,CRISCO,Add to Cart
SeeD,CIMMYTMA-015558,-59.712428,-33.677286,29,CRISCO,Add to Cart
SeeD,CIMMYTMA-015559,-60.58333333,-33.9,61,CRISCO,Add to Cart
SeeD,CIMMYTMA-015560,-60.462305,-34.673356,69,CRISCO,Add to Cart
SeeD,CIMMYTMA-015561,-60.4,-34.41666667,66,AM8HIL,Add to Cart
SeeD,CIMMYTMA-015562,-60.73333333,-34.2,67,CRISCO,Add to Cart
SeeD,CIMMYTMA-015563,-60.4,-34.41666667,66,CRISCO,Add to Cart
SeeD,CIMMYTMA-015564,-61.11666667,-33.88333333,88,AM8HIL,Add to Cart
SeeD,CIMMYTMA-015565,-60.462305,-34.673356,69,CRISAM,Add to Cart
SeeD,CIMMYTMA-015566,-62.23333333,-38.1,285,CRISCO,Add to Cart
SeeD,CIMMYTMA-015567,-61.91666667,-37.46666667,238,CRISCO,Add to Cart
SeeD,CIMMYTMA-015568,-62.23333333,-38.1,282,DULCE,Add to Cart
SeeD,CIMMYTMA-015569,-61.05,-33.71666667,90,CRISCO,Add to Cart
SeeD,CIMMYTMA-015570,-61.21666667,-33.78333333,94,CRISCO,Add to Cart
SeeD,CIMMYTMA-015571,-61.21666667,-33.78333333,94,CRISCO,Add to Cart
SeeD,CIMMYTMA-015572,-61.33333333,-33.8,101,CRISCO,Add to Cart
SeeD,CIMMYTMA-015573,-60.5,-33.36666667,51,CRISCO,Add to Cart
SeeD,CIMMYTMA-015574,-61.16666667,-33.05,73,CRISCO,Add to Cart
SeeD,CIMMYTMA-015575,-60.78333333,-33.43333333,63,CRISCO,Add to Cart
SeeD,CIMMYTMA-015576,-60.7,-33.26666667,65,CRISAM,Add to Cart
SeeD,CIMMYTMA-015577,-61.16666667,-33.05,73,CRISBL,Add to Cart
SeeD,CIMMYTMA-015578,-59.155972,-29.050523,42,AVMORO,Add to Cart
SeeD,CIMMYTMA-015579,-55.31666667,-27.6,298,PERLIT,Add to Cart
SeeD,CIMMYTMA-015581,-58.7,-27.03333333,58,CRISCO,Add to Cart
SeeD,CIMMYTMA-015582,-60.05,-26.93333333,87,PISING,Add to Cart
SeeD,CIMMYTMA-015583,-57.745061,-25.304265,64,DENBLA,Add to Cart
SeeD,CIMMYTMA-015584,-58.33333333,-25.2,81,VENEZO,Add to Cart
SeeD,CIMMYTMA-015585,-57.966463,-25.185831,72,PERLIT,Add to Cart
SeeD,CIMMYTMA-015586,-57.966463,-25.185831,72,PERLAM,Add to Cart
SeeD,CIMMYTMA-015587,-57.749216,-25.306407,67,COMTRO,Add to Cart
SeeD,CIMMYTMA-015588,-58.25,-25.36666667,75,AVMORO,Add to Cart
SeeD,CIMMYTMA-015589,-59.133231,-25.721253,85,PISING,Add to Cart
SeeD,CIMMYTMA-015590,-59.133231,-25.721253,85,DENBLA,Add to Cart
SeeD,CIMMYTMA-015591,-60,-25,112,PERLIT,Add to Cart
SeeD,CIMMYTMA-015592,-59.110072,-25.716416,83,CRISCO,Add to Cart
SeeD,CIMMYTMA-015593,-60,-25,112,AVMORO,Add to Cart
SeeD,CIMMYTMA-015594,-59.96666667,-25.15,116,PERLIT,Add to Cart
SeeD,CIMMYTMA-015595,-63.766423,-22.397303,503,PISING,Add to Cart
SeeD,CIMMYTMA-015596,-65.014278,-28.105151,445,CALCHA,Add to Cart
SeeD,CIMMYTMA-015597,-66.83333333,-27.23333333,1845,CRISBL,Add to Cart
SeeD,CIMMYTMA-015599,-67.56666667,-28.06666667,1215,CRAMAN,Add to Cart
SeeD,CIMMYTMA-015600,-67.61666667,-28.03333333,1271,DENBLA,Add to Cart
SeeD,CIMMYTMA-015601,-67.61666667,-28.03333333,1271,PISING,Add to Cart
SeeD,CIMMYTMA-015602,-67.12,-27.73,1194,COMTRO,Add to Cart
SeeD,CIMMYTMA-015603,-67.03333333,-27.65,1296,CRISCO,Add to Cart
SeeD,CIMMYTMA-015604,-67.03333333,-27.65,1296,DENSDB,Add to Cart
SeeD,CIMMYTMA-015605,-67.03333333,-27.65,1296,,Add to Cart
SeeD,CIMMYTMA-015606,-67.03333333,-27.65,1296,DENBLA,Add to Cart
SeeD,CIMMYTMA-015607,-66.96666667,-27.5,1443,CRISCO,Add to Cart
SeeD,CIMMYTMA-015608,-66.95,-27.5,1490,,Add to Cart
SeeD,CIMMYTMA-015609,-66.841055,-27.226618,1834,DENBLA,Add to Cart
SeeD,CIMMYTMA-015610,-66.841055,-27.226618,1834,DENBLA,Add to Cart
SeeD,CIMMYTMA-015611,-66.841055,-27.226618,1834,DENBLA,Add to Cart
SeeD,CIMMYTMA-015612,-66.841055,-27.226618,1834,COMTRO,Add to Cart
SeeD,CIMMYTMA-015613,-67.034393,-27.654858,1264,DENBLA,Add to Cart
SeeD,CIMMYTMA-015614,-67.034393,-27.654858,1264,DENSDB,Add to Cart
SeeD,CIMMYTMA-015615,-66.098979,-26.888745,2092,MOROCH,Add to Cart
SeeD,CIMMYTMA-015616,-66.305555,-27.589584,1055,DENBLA,Add to Cart
SeeD,CIMMYTMA-015617,-66.332689,-28.398287,787,CRISCO,Add to Cart
SeeD,CIMMYTMA-015618,-66.332689,-28.398287,787,CRISCO,Add to Cart
SeeD,CIMMYTMA-015619,-66.274516,-28.31619,868,DENBLA,Add to Cart
SeeD,CIMMYTMA-015620,-65.498711,-27.555851,350,CALCHA,Add to Cart
SeeD,CIMMYTMA-015621,-66.6,-31.35,641,PISING,Add to Cart
SeeD,CIMMYTMA-015622,-66.61666667,-30.81666667,871,PISING,Add to Cart
SeeD,CIMMYTMA-015623,-66.916535,-29.423736,664,DENBLA,Add to Cart
SeeD,CIMMYTMA-015624,-67.5,-30,1420,CRISCO,Add to Cart
SeeD,CIMMYTMA-015625,-67.5,-30,1420,CALCHA,Add to Cart
SeeD,CIMMYTMA-015626,-66.712588,-30.285645,422,COMTRO,Add to Cart
SeeD,CIMMYTMA-015627,-66.712588,-30.285645,422,CALCHA,Add to Cart
SeeD,CIMMYTMA-015628,-66.712588,-30.285645,422,CRISCO,Add to Cart
SeeD,CIMMYTMA-015629,-68.16,-28.83,1422,DENBLA,Add to Cart
SeeD,CIMMYTMA-015630,-68.219125,-29.005102,1298,COMTRO,Add to Cart
SeeD,CIMMYTMA-015631,-68.219125,-29.005102,1298,DENBLA,Add to Cart
SeeD,CIMMYTMA-015632,-67.454514,-28.575107,1348,COMTRO,Add to Cart
SeeD,CIMMYTMA-015633,-67.52,-28.92,1569,DENBLA,Add to Cart
SeeD,CIMMYTMA-015634,-64.63333333,-30.78333333,651,CRISCO,Add to Cart
SeeD,CIMMYTMA-015636,-68.48333333,-33.15,655,,Add to Cart
SeeD,CIMMYTMA-015637,-68.88333333,-33.01666667,960,DENAMA,Add to Cart
SeeD,CIMMYTMA-015638,-69.345985,-32.601893,1752,CRISCO,Add to Cart
SeeD,CIMMYTMA-015639,-68.88333333,-33.21666667,898,DENBLA,Add to Cart
SeeD,CIMMYTMA-015641,-69.05,-33.88333333,997,DENBLA,Add to Cart
SeeD,CIMMYTMA-015642,-69.05,-33.88333333,997,DENBLA,Add to Cart
SeeD,CIMMYTMA-015643,-67.65,-34.96666667,466,DENBLA,Add to Cart
SeeD,CIMMYTMA-015644,-67.65,-34.96666667,466,CRISCO,Add to Cart
SeeD,CIMMYTMA-015645,-67.65,-35.13333333,475,DENBLA,Add to Cart
SeeD,CIMMYTMA-015646,-69.78333333,-36.11666667,1915,PISING,Add to Cart
SeeD,CIMMYTMA-015647,-65.014654,-32.423574,819,AM8HIL,Add to Cart
SeeD,CIMMYTMA-015648,-65.014654,-32.423574,819,CRISCO,Add to Cart
SeeD,CIMMYTMA-015649,-66.062845,-33.180378,1050,CALCHA,Add to Cart
SeeD,CIMMYTMA-015650,-66.25,-33.26666667,900,PISING,Add to Cart
SeeD,CIMMYTMA-015651,-63.644619,-35.713855,126,CRISCO,Add to Cart
SeeD,CIMMYTMA-015652,-63.644619,-35.713855,140,CRISCO,Add to Cart
SeeD,CIMMYTMA-015653,-63.51666667,-37.66666667,198,CRISCO,Add to Cart
SeeD,CIMMYTMA-015654,-67.81,-37.98,306,CRISCO,Add to Cart
SeeD,CIMMYTMA-015655,-64.38333333,-36.75,174,CRISCO,Add to Cart
SeeD,CIMMYTMA-015656,-64.301435,-35.889091,189,CRISCO,Add to Cart
SeeD,CIMMYTMA-015657,-64.301435,-35.889091,189,CRISCO,Add to Cart
SeeD,CIMMYTMA-015658,-64.301435,-35.889091,189,CRISCO,Add to Cart
SeeD,CIMMYTMA-015659,-64.56666667,-35.56666667,204,DENAMA,Add to Cart
SeeD,CIMMYTMA-015660,-70.28333333,-37.38333333,832,BL8HIL,Add to Cart
SeeD,CIMMYTMA-015661,-81.06,22.82,24,,Add to Cart
SeeD,CIMMYTMA-015662,-75.66666667,20.66666667,13,,Add to Cart
SeeD,CIMMYTMA-015664,-79.97,22.4,131,,Add to Cart
SeeD,CIMMYTMA-015665,-82.568606,22.773847,8,,Add to Cart
SeeD,CIMMYTMA-015666,-76.13333333,21.11666667,17,,Add to Cart
SeeD,CIMMYTMA-015667,-82.568606,22.773847,8,,Add to Cart
SeeD,CIMMYTMA-015668,-76.21666667,20.3,102,,Add to Cart
SeeD,CIMMYTMA-015669,-76.43333333,20.38333333,107,,Add to Cart
SeeD,CIMMYTMA-015671,-76.95,20.96,89,,Add to Cart
SeeD,CIMMYTMA-015672,-82.568606,22.773847,8,,Add to Cart
SeeD,CIMMYTMA-015673,-82.248788,22.878578,114,,Add to Cart
SeeD,CIMMYTMA-015674,-82.248788,22.878578,114,,Add to Cart
SeeD,CIMMYTMA-015675,-79.16666667,21.93333333,69,,Add to Cart
SeeD,CIMMYTMA-015676,-77.105435,20.322508,69,,Add to Cart
SeeD,CIMMYTMA-015677,-80.2,22.15,69,,Add to Cart
SeeD,CIMMYTMA-015678,-76.25,20.9,150,,Add to Cart
SeeD,CIMMYTMA-015679,-82.5,22.88333333,51,,Add to Cart
SeeD,CIMMYTMA-015680,-80.15,22.38333333,109,,Add to Cart
SeeD,CIMMYTMA-015681,-76.25,20.9,150,,Add to Cart
SeeD,CIMMYTMA-015682,-81.565252,23.010765,78,,Add to Cart
SeeD,CIMMYTMA-015683,-76.319078,20.74047,75,,Add to Cart
SeeD,CIMMYTMA-015684,-76.894138,20.333221,25,,Add to Cart
SeeD,CIMMYTMA-015685,-76.43234,20.967611,85,,Add to Cart
SeeD,CIMMYTMA-015686,-83.68333333,22.41666667,43,,Add to Cart
SeeD,CIMMYTMA-015689,-79.71666667,22.45,82,,Add to Cart
SeeD,CIMMYTMA-015691,-80.849089,22.939293,21,,Add to Cart
SeeD,CIMMYTMA-015692,-79.993587,21.828028,30,,Add to Cart
SeeD,CIMMYTMA-015697,-79.659756,22.66782,6,,Add to Cart
SeeD,CIMMYTMA-015699,-78.95,21.9,94,,Add to Cart
SeeD,CIMMYTMA-015700,-79.18333333,21.98333333,74,,Add to Cart
SeeD,CIMMYTMA-015707,-79.16666667,21.93333333,69,,Add to Cart
SeeD,CIMMYTMA-015708,-80.849089,22.939293,21,,Add to Cart
SeeD,CIMMYTMA-015709,-79.975512,21.789534,44,,Add to Cart
SeeD,CIMMYTMA-015711,-79.86666667,22.61666667,55,,Add to Cart
SeeD,CIMMYTMA-015712,-79.975512,21.789534,44,,Add to Cart
SeeD,CIMMYTMA-015714,-79.86666667,22.61666667,55,,Add to Cart
SeeD,CIMMYTMA-015716,-79.86666667,22.61666667,55,,Add to Cart
SeeD,CIMMYTMA-015717,-81.565307,23.012475,77,,Add to Cart
SeeD,CIMMYTMA-015725,-64.175113,-21.535352,1216,,Add to Cart
SeeD,CIMMYTMA-015726,-65.75,-19.58333333,3977,,Add to Cart
SeeD,CIMMYTMA-015727,-66.11666667,-17.4,2662,,Add to Cart
SeeD,CIMMYTMA-015732,-78.42646,-1.399065,1837,,Add to Cart
SeeD,CIMMYTMA-015733,-78.742855,0.084835,1563,,Add to Cart
SeeD,CIMMYTMA-015735,-79.220175,-4.258166,1550,,Add to Cart
SeeD,CIMMYTMA-015736,-79.220054,-3.567717,2643,CHOLIT,Add to Cart
SeeD,CIMMYTMA-015737,-77.997752,-1.49575,925,,Add to Cart
SeeD,CIMMYTMA-015825,-77.53333333,-9.533333333,3040,HUAYLE,Add to Cart
SeeD,CIMMYTMA-015874,-93.154318,16.733674,747,,Add to Cart
SeeD,CIMMYTMA-015875,-92.209491,16.283986,1932,,Add to Cart
SeeD,CIMMYTMA-015876,-91.943308,16.328624,1402,,Add to Cart
SeeD,CIMMYTMA-015877,-91.943308,16.328624,1494,,Add to Cart
SeeD,CIMMYTMA-015878,-91.892968,16.318734,1486,,Add to Cart
SeeD,CIMMYTMA-015879,-104.9166667,27.13333333,1382,,Add to Cart
SeeD,CIMMYTMA-015880,-105.158813,27.698312,1226,,Add to Cart
SeeD,CIMMYTMA-015881,-103.9,29.1,1075,,Add to Cart
SeeD,CIMMYTMA-015884,-105.2166667,25.9,1898,,Add to Cart
SeeD,CIMMYTMA-015887,-101.445747,20.975541,1797,,Add to Cart
SeeD,CIMMYTMA-015888,-101.2166667,21.48333333,2091,,Add to Cart
SeeD,CIMMYTMA-015889,-100.992355,20.268564,1762,CELAYA,Add to Cart
SeeD,CIMMYTMA-015890,-101.2547222,20.39388889,1730,CELAYA,Add to Cart
SeeD,CIMMYTMA-015891,-100.07212,21.135163,1578,CONNOR,Add to Cart
SeeD,CIMMYTMA-015892,-100.07212,21.135163,1578,CELAYA,Add to Cart
SeeD,CIMMYTMA-015893,-100.07212,21.135163,1578,CELAYA,Add to Cart
SeeD,CIMMYTMA-015894,-100.07212,21.135163,1578,CELAYA,Add to Cart
SeeD,CIMMYTMA-015895,-100.159598,21.093298,1704,CELAYA,Add to Cart
SeeD,CIMMYTMA-015896,-99.472477,17.447553,1394,,Add to Cart
SeeD,CIMMYTMA-015897,-99.472477,17.447553,1394,,Add to Cart
SeeD,CIMMYTMA-015898,-99.472477,17.447553,1394,,Add to Cart
SeeD,CIMMYTMA-015899,-98.58333333,16.95,1200,,Add to Cart
SeeD,CIMMYTMA-015900,-103.8,20.38,1318,TABLON,Add to Cart
SeeD,CIMMYTMA-015902,-64.458706,-19.185043,2042,,Add to Cart
SeeD,CIMMYTMA-015903,-103.5833333,19.88333333,1364,CELAYA,Add to Cart
SeeD,CIMMYTMA-015904,-103.5,20.01666667,1359,,Add to Cart
SeeD,CIMMYTMA-015905,-102.7333333,20.81666667,1815,TABLON,Add to Cart
SeeD,CIMMYTMA-015906,-103.4166667,19.65,1298,TABLON,Add to Cart
SeeD,CIMMYTMA-015907,-103.5833333,19.88333333,1364,CELAYA,Add to Cart
SeeD,CIMMYTMA-015908,-103.7333333,19.93333333,2161,CONNOR,Add to Cart
SeeD,CIMMYTMA-015909,-103.15,20.5,1589,,Add to Cart
SeeD,CIMMYTMA-015910,-103.15,20.5,1589,,Add to Cart
SeeD,CIMMYTMA-015911,-103.15,20.5,1508,,Add to Cart
SeeD,CIMMYTMA-015912,-104.2,19.8,870,,Add to Cart
SeeD,CIMMYTMA-015913,-104.69997,20.375341,1441,,Add to Cart
SeeD,CIMMYTMA-015914,-102.733333,20.816667,1823,TABLON,Add to Cart
SeeD,CIMMYTMA-015915,-102.716667,19.966667,1782,,Add to Cart
SeeD,CIMMYTMA-015916,-102.7166667,19.96666667,1782,CHALQU,Add to Cart
SeeD,CIMMYTMA-015917,-102.030431,19.654289,2218,CHALQU,Add to Cart
SeeD,CIMMYTMA-015918,-102.3,19.98333333,1568,ELOTCO,Add to Cart
