id	general_identifier	number	name	bank_number	breeders_code	breeders_name	subtaxa_id	taxonomy_id	institution_id	breeder_id	plant_passport	donor_code	donor_name	donor_number	acqdate	collnumb	colldate	collcode	collname	collmissid	othernumb	duplsite	duplinstname	mlsstatus_id	puid	biologicalstatus_id	collsrc_id	location_id	created_on	updated_on	locations_id	locations_state	locations_region	locations_site_name	locations_elevation	locations_latitude	locations_longitude	countries_id	countries_country_code2	countries_country_code3	countries_country_name	subtaxa_id	subtaxa_subtaxa_author	subtaxa_taxonomic_identifier	taxonomies_id	taxonomies_genus	taxonomies_species	taxonomies_species_author	taxonomies_crop_name	taxonomies_ploidy	synonyms_synonym
1069	12041		12041	CIMMYTMA-BANK-003493				2	3							CRIC307	1958-12-01											135	2014-11-24 15:11:45.0		135		PUNTARENAS	AGUA BUENA CANAS GORDAS	1065.0000000000	8.7466400000	-82.9422920000	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1070	12047		12047	CIMMYTMA-BANK-003498				2	3							CRIC315	1958-12-01											5434	2014-11-24 15:11:45.0		5434		PUNTARENAS	MELLIZAS SABALITO	1300.0000000000	8.8842420000	-82.7765940000	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1071	12048		12048	CIMMYTMA-BANK-003499				2	3							CRIC316	1958-01-01											7594	2014-11-24 15:11:45.0		7594		PUNTARENAS	RIO NUEVO PUERTO JIMENEZ	10.0000000000	8.5210840000	-83.3063600000	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1073	12058		12058	CIMMYTMA-BANK-003501				2	3							CRIC318	1958-12-01											7595	2014-11-24 15:11:45.0		7595		PUNTARENAS	RIO NUEVO PUERTO JIMENEZ	23.0000000000	8.5152550000	-83.3359720000	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1074	12068		12068	CIMMYTMA-BANK-003502				2	3							CRIC320	1958-01-01											917	2014-11-24 15:11:45.0		917		PUNTARENAS	BOCA RIO TIGRE PUERTO JIMENEZ	3.0000000000	8.5500000000	-83.3166666700	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1075	12071		12071	CIMMYTMA-BANK-003515				2	3							CRIC336	1958-12-01											8206	2014-11-24 15:11:45.0		8206		SAN JOSE	SAN JUAN PURISCAL	1063.0000000000	9.8512540000	-84.3262330000	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1076	12075		12075	CIMMYTMA-BANK-003520				2	3							CRIC341	1958-12-01											1395	2014-11-24 15:11:45.0		1395		SAN JOSE	CARIT PURISCAL	1156.0000000000	9.9333333330	-84.0833333300	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1077	12076		12076	CIMMYTMA-BANK-003525				2	3							CRIC346	1958-12-01											2480	2014-11-24 15:11:45.0		2480		SAN JOSE	DESAMPARADITOS PURISCAL	847.0000000000	9.8744880000	-84.3415140000	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1078	12082		12082	CIMMYTMA-BANK-003526				2	3							CRIC351	1958-12-01											8120	2014-11-24 15:11:45.0		8120		ALAJUELA	SAN JOSE DE NARANJO	1013.0000000000	10.0833333300	-84.3833333300	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1080	12087		12087	CIMMYTMA-BANK-003559				2	3							CRIC389	1959-01-01											5101	2014-11-24 15:11:45.0		5101		GUANACASTE	LOS ANGELES DE NICOYA	120.0000000000	10.1516860000	-85.4390860000	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1081	12090		12090	CIMMYTMA-BANK-003561				2	3							CRIC391	1959-01-01											6837	2014-11-24 15:11:45.0		6837		GUANACASTE	QUIRIMAN NICOYA	200.0000000000	10.1127270000	-85.5079870000	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1082	12146		12146	CIMMYTMA-BANK-003563				2	3							CRIC393	1959-01-01											6837	2014-11-24 15:11:45.0		6837		GUANACASTE	QUIRIMAN NICOYA	200.0000000000	10.1127270000	-85.5079870000	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1083	12184		12184	CIMMYTMA-BANK-003565				2	3							CRIC395	1959-01-01											7719	2014-11-24 15:11:45.0		7719		GUANACASTE	SABANA GRANDE NICOYA	157.0000000000	10.1884920000	-85.4767910000	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1084	12189		12189	CIMMYTMA-BANK-003576				2	3							CRIC407	1959-01-01											2019	2014-11-24 15:11:45.0		2019		GUANACASTE	COLONIA CARMONA NICOYA	142.0000000000	10.1166666700	-85.4500000000	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1085	12190		12190	CIMMYTMA-BANK-003581				2	3							CRIC413	1959-01-01											7796	2014-11-24 15:11:45.0		7796		GUANACASTE	SAMARA NICOYA	142.0000000000	10.1166666700	-85.4500000000	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1086	12191		12191	CIMMYTMA-BANK-003583				2	3							CRIC415	1959-01-01											6723	2014-11-24 15:11:46.0		6723		GUANACASTE	PUERTO HUMO NICOYA	23.0000000000	10.3079440000	-85.3483500000	188	CR	CRI	COSTA RICA				2	Zea	mays subsp. mays		Maize	2	
1087	12195		12195	CIMMYTMA-BANK-003606				2	3							SALV48	1958-01-01											762	2014-11-24 15:11:46.0		762			BARRIO SAN SEBASTIAN CHULCHAPAN	629.0000000000	13.7281280000	-88.8208020000	222	SV	SLV	EL SALVADOR				2	Zea	mays subsp. mays		Maize	2	
